event_id,user_id,product_id,event_type,event_timestamp
E00044116,U001825,P001805,view,2024-05-11T01:22:15.823175
E00044117,U009200,P000630,view,2025-03-31T23:15:05.917921
E00044118,U009462,P000806,view,2024-10-04T16:16:27.188145
E00044119,U002433,P001432,wishlist,2024-01-23T18:44:17.691585
E00044120,U005289,P000381,purchase,2025-03-31T19:35:00.546061
E00044121,U006653,P001915,view,2024-03-18T05:36:50.750199
E00044122,U005191,P001116,view,2024-01-07T20:13:15.151551
E00044123,U001789,P001011,cart,2024-07-06T13:54:58.694910
E00044124,U004612,P001086,cart,2025-03-01T08:57:27.253077
E00044125,U005759,P001614,view,2024-12-14T14:35:36.609266
E00044126,U003534,P000876,view,2024-06-11T08:45:52.255764
E00044127,U007144,P001407,view,2025-05-12T21:02:21.944084
E00044128,U007921,P000963,view,2024-03-04T22:44:27.789240
E00044129,U002435,P000314,purchase,2024-06-18T21:01:29.795483
E00044130,U007842,P000037,wishlist,2025-03-24T22:08:32.271002
E00044131,U001792,P001523,view,2025-09-13T22:38:33.720117
E00044132,U005895,P000139,view,2024-06-11T16:02:12.525634
E00044133,U004737,P000928,view,2025-07-11T20:14:35.219501
E00044134,U004337,P000381,view,2025-05-09T09:59:40.435561
E00044135,U001995,P000073,view,2025-01-30T13:08:30.410094
E00044136,U001125,P001258,wishlist,2025-04-02T22:13:52.332326
E00044137,U000270,P000997,view,2025-04-20T10:18:46.958235
E00044138,U002267,P001211,view,2024-05-08T09:31:13.652582
E00044139,U003409,P000925,view,2024-06-22T18:46:39.817492
E00044140,U003761,P001595,view,2024-03-17T21:12:23.066163
E00044141,U009736,P000960,cart,2025-06-05T09:34:22.224288
E00044142,U001771,P000627,view,2024-04-13T02:38:29.567994
E00044143,U008584,P001819,view,2025-03-07T18:23:15.484496
E00044144,U006268,P000639,view,2024-11-13T07:29:22.511993
E00044145,U004067,P001412,cart,2024-01-29T17:41:17.506289
E00044146,U002436,P000379,view,2024-04-12T04:22:41.995854
E00044147,U009993,P000064,view,2024-03-25T13:18:45.212515
E00044148,U006115,P000583,view,2025-10-03T15:49:01.335713
E00044149,U009982,P001182,view,2024-12-13T02:21:30.830215
E00044150,U008484,P001157,view,2024-04-17T09:06:01.007420
E00044151,U008999,P000416,cart,2024-09-01T05:50:17.818732
E00044152,U009917,P001489,view,2024-08-04T14:16:28.169827
E00044153,U000996,P000633,purchase,2025-04-22T16:16:11.834936
E00044154,U004579,P000650,view,2025-09-15T15:43:40.671632
E00044155,U004084,P000268,view,2025-03-27T02:19:43.003978
E00044156,U005354,P000841,view,2024-03-05T08:37:18.642335
E00044157,U001737,P000911,wishlist,2024-03-10T01:24:38.659648
E00044158,U006898,P000738,view,2025-08-18T22:27:49.854676
E00044159,U002678,P001161,view,2024-06-05T08:29:22.512597
E00044160,U004598,P001965,view,2025-07-05T13:20:54.805530
E00044161,U008806,P000950,wishlist,2025-08-25T16:53:39.249068
E00044162,U003027,P001316,purchase,2025-06-07T22:46:01.251203
E00044163,U009896,P001498,view,2024-11-30T04:49:39.773234
E00044164,U009241,P001122,view,2025-04-08T09:48:15.493280
E00044165,U003897,P001661,cart,2024-03-01T12:12:48.127580
E00044166,U006801,P000085,view,2024-05-06T09:33:57.446070
E00044167,U005796,P000273,view,2024-04-20T18:46:36.823330
E00044168,U007396,P000874,view,2025-09-19T00:21:02.839103
E00044169,U006246,P001042,view,2025-03-08T00:18:38.297075
E00044170,U004970,P001694,purchase,2024-06-23T04:28:40.016878
E00044171,U000022,P001714,view,2024-07-26T06:41:47.591180
E00044172,U003062,P000241,view,2025-05-29T23:38:19.245693
E00044173,U001944,P000538,view,2024-02-12T09:34:23.806457
E00044174,U007057,P000480,wishlist,2025-07-20T14:45:31.370097
E00044175,U009703,P001436,cart,2024-01-23T22:57:56.298780
E00044176,U009347,P000726,view,2025-01-07T03:44:54.483423
E00044177,U009873,P000277,view,2025-01-16T23:00:45.875862
E00044178,U009104,P001595,wishlist,2024-09-15T22:11:56.245975
E00044179,U005587,P001842,view,2025-09-10T14:39:50.160543
E00044180,U002820,P000305,view,2024-11-12T16:35:13.074450
E00044181,U004799,P001112,cart,2024-09-25T22:23:43.347730
E00044182,U009503,P001429,view,2025-02-27T01:47:28.961429
E00044183,U000253,P000260,cart,2024-08-27T21:20:53.870130
E00044184,U003224,P000870,view,2024-09-14T19:33:50.773118
E00044185,U009835,P000896,view,2025-09-23T13:43:51.551066
E00044186,U007458,P001353,cart,2024-01-02T09:03:48.681460
E00044187,U007004,P001152,view,2025-10-25T06:11:55.648692
E00044188,U009003,P000539,view,2024-01-28T15:03:53.043246
E00044189,U004291,P001079,cart,2025-07-29T22:43:06.307137
E00044190,U006352,P001438,wishlist,2024-07-20T03:39:11.593809
E00044191,U003291,P000159,cart,2024-08-27T08:28:18.368381
E00044192,U000316,P001391,cart,2024-09-18T20:39:51.573490
E00044193,U007502,P000857,view,2024-12-26T05:52:59.064539
E00044194,U000109,P001497,view,2025-06-07T03:01:02.134092
E00044195,U008302,P001591,cart,2024-05-24T19:27:37.860292
E00044196,U006022,P001670,view,2024-10-19T04:57:48.193911
E00044197,U009678,P000372,view,2025-11-06T18:39:29.829181
E00044198,U002861,P001682,view,2024-02-12T19:49:15.087373
E00044199,U007066,P001545,view,2024-06-11T15:00:56.896719
E00044200,U004157,P001358,view,2024-04-08T17:04:53.468595
E00044201,U002601,P001031,view,2024-02-06T04:07:51.363369
E00044202,U001036,P001426,cart,2024-01-12T16:55:23.731695
E00044203,U006002,P001208,view,2024-01-01T19:33:58.021221
E00044204,U005475,P001630,view,2024-05-10T09:39:57.096950
E00044205,U005762,P001525,purchase,2024-12-21T11:44:17.709684
E00044206,U003022,P001748,view,2024-12-26T23:34:02.465812
E00044207,U005900,P000856,view,2025-07-29T10:13:04.179698
E00044208,U008216,P000576,view,2024-07-23T18:09:46.852855
E00044209,U007867,P001208,view,2025-06-20T13:44:08.371003
E00044210,U001401,P001041,cart,2024-04-26T04:16:24.428581
E00044211,U003608,P000488,view,2024-02-13T11:47:20.616308
E00044212,U000289,P001965,purchase,2024-11-16T21:25:51.247006
E00044213,U001398,P001995,view,2025-03-19T18:06:57.572795
E00044214,U005466,P001886,cart,2024-02-25T06:10:48.367096
E00044215,U006900,P000045,view,2024-12-18T01:24:46.117798
E00044216,U004473,P001151,view,2025-10-16T00:05:08.277851
E00044217,U005083,P001725,cart,2025-04-18T00:48:11.854259
E00044218,U007791,P001859,view,2025-10-21T02:34:02.804170
E00044219,U000532,P000533,view,2024-04-12T04:01:10.599450
E00044220,U002937,P001360,view,2024-07-08T14:05:24.471014
E00044221,U004744,P000927,view,2025-05-29T11:29:26.295777
E00044222,U008262,P001372,view,2024-05-12T08:42:23.501837
E00044223,U006791,P001404,view,2024-12-08T14:44:52.053768
E00044224,U002018,P000246,view,2025-02-24T21:44:17.727697
E00044225,U007971,P001994,purchase,2024-09-06T01:41:16.808261
E00044226,U006586,P000700,view,2025-01-04T20:49:09.354286
E00044227,U006289,P000193,view,2024-10-15T08:23:30.203108
E00044228,U006458,P001066,view,2025-11-10T09:58:44.245057
E00044229,U002709,P001297,view,2025-10-11T05:46:08.926663
E00044230,U004126,P000755,view,2024-07-05T15:33:26.675264
E00044231,U006308,P000933,wishlist,2025-07-24T22:19:09.891526
E00044232,U001642,P001343,cart,2024-03-15T18:21:46.650268
E00044233,U002664,P001851,cart,2025-05-07T03:21:27.860052
E00044234,U005890,P000714,purchase,2024-12-01T04:04:22.435131
E00044235,U003386,P000993,view,2025-07-05T12:19:52.977966
E00044236,U004646,P001992,view,2024-04-09T14:47:16.597489
E00044237,U001616,P000765,purchase,2024-08-24T13:55:00.050435
E00044238,U003142,P000408,view,2024-12-22T03:32:47.077987
E00044239,U005899,P000096,view,2025-04-22T04:04:29.726543
E00044240,U003098,P001648,view,2024-12-30T00:52:45.809711
E00044241,U009635,P000429,view,2025-02-07T15:54:36.042326
E00044242,U007388,P000539,view,2025-01-04T08:36:33.598879
E00044243,U001211,P001208,view,2024-12-15T03:39:36.917305
E00044244,U002122,P000295,view,2024-03-25T12:46:21.422825
E00044245,U005421,P000183,cart,2025-01-05T13:42:26.180655
E00044246,U000379,P001112,cart,2024-10-05T11:52:40.569880
E00044247,U005452,P001009,purchase,2025-07-28T18:56:15.927892
E00044248,U008820,P001014,view,2024-07-26T03:13:32.396460
E00044249,U002537,P001564,view,2025-01-08T10:06:24.909931
E00044250,U005459,P000096,view,2024-12-24T03:58:44.424055
E00044251,U008860,P000571,view,2024-08-25T00:44:19.866665
E00044252,U009259,P000459,view,2025-06-06T04:19:31.565324
E00044253,U009707,P000602,view,2025-05-24T23:26:47.851195
E00044254,U005345,P001541,cart,2024-09-15T10:54:21.428304
E00044255,U001145,P001722,cart,2024-01-31T00:20:16.073631
E00044256,U003977,P001591,view,2025-11-02T03:14:27.311522
E00044257,U008956,P000020,view,2025-07-08T21:04:21.061527
E00044258,U004839,P001545,purchase,2025-10-28T20:52:04.210811
E00044259,U009419,P000962,view,2025-03-11T19:28:45.409662
E00044260,U004425,P001346,wishlist,2025-04-29T13:40:31.731487
E00044261,U000880,P001426,view,2025-08-24T07:23:15.848719
E00044262,U005140,P000073,view,2024-12-23T18:03:29.278333
E00044263,U007546,P001846,purchase,2024-09-12T10:36:55.078296
E00044264,U006604,P001410,view,2025-02-09T17:35:28.109747
E00044265,U002459,P001937,view,2024-10-09T04:22:55.359466
E00044266,U006674,P001227,view,2025-11-08T19:28:04.686885
E00044267,U003164,P000912,view,2025-11-10T15:08:23.777521
E00044268,U002897,P001184,cart,2025-05-22T10:03:08.157975
E00044269,U006423,P001290,view,2024-02-09T08:14:27.772111
E00044270,U001862,P000402,view,2024-10-11T13:34:58.486983
E00044271,U000017,P001161,view,2025-02-05T08:22:59.382919
E00044272,U006834,P001424,view,2024-02-03T22:02:55.382647
E00044273,U000698,P000216,view,2025-06-12T11:57:44.861438
E00044274,U008831,P001564,cart,2025-08-02T17:10:38.514912
E00044275,U007798,P000192,view,2024-02-21T16:24:07.019612
E00044276,U005476,P000356,view,2025-01-05T03:40:21.230118
E00044277,U006386,P001243,wishlist,2025-04-16T15:12:06.418485
E00044278,U007046,P001541,view,2024-01-08T02:01:53.514810
E00044279,U004305,P001502,view,2025-04-23T10:46:56.394158
E00044280,U000554,P001574,view,2025-05-21T22:26:04.498849
E00044281,U006149,P001865,purchase,2025-09-06T21:52:54.504226
E00044282,U002028,P001618,view,2025-08-05T01:23:42.791621
E00044283,U009855,P000452,wishlist,2024-07-01T09:09:18.514241
E00044284,U005736,P001475,view,2025-01-14T20:12:03.115199
E00044285,U004514,P000924,wishlist,2024-04-20T10:29:12.316865
E00044286,U004818,P001845,view,2024-04-13T08:05:04.871632
E00044287,U002004,P000096,view,2024-09-28T15:59:18.882947
E00044288,U007862,P000266,view,2025-04-25T22:10:06.928780
E00044289,U007939,P001509,view,2024-05-20T22:51:54.526943
E00044290,U006430,P000721,view,2024-03-26T16:41:34.542916
E00044291,U002258,P000941,view,2024-01-20T12:32:20.341435
E00044292,U009810,P001298,view,2024-07-27T04:08:43.763222
E00044293,U001597,P001646,view,2024-08-19T07:19:52.962744
E00044294,U004024,P000835,view,2025-08-01T05:48:45.982400
E00044295,U002769,P001604,view,2025-06-06T11:04:22.767305
E00044296,U005387,P000149,view,2024-10-18T23:25:48.343039
E00044297,U000208,P001458,view,2025-05-24T01:56:41.006371
E00044298,U006662,P001331,view,2025-05-25T02:48:46.745593
E00044299,U007057,P001233,view,2025-01-26T10:42:34.753955
E00044300,U003807,P000298,cart,2024-02-04T09:51:13.698788
E00044301,U009376,P001932,view,2024-07-15T22:22:34.384896
E00044302,U006441,P001473,view,2024-05-16T22:50:59.170895
E00044303,U006052,P000741,view,2025-07-20T03:19:44.123967
E00044304,U004208,P001899,view,2024-12-09T21:26:43.567351
E00044305,U006193,P001718,view,2024-08-06T08:51:58.761517
E00044306,U007074,P000921,view,2024-07-08T04:16:05.136460
E00044307,U003338,P001713,view,2024-03-26T14:50:47.584243
E00044308,U000909,P001496,cart,2024-07-14T19:56:52.875275
E00044309,U000938,P000070,view,2025-06-27T18:07:34.970374
E00044310,U001114,P000210,purchase,2024-11-24T07:50:27.231462
E00044311,U007313,P001832,view,2025-06-22T09:40:27.973724
E00044312,U007566,P000865,view,2025-03-19T08:46:59.406562
E00044313,U001559,P000285,view,2024-10-04T01:12:11.425770
E00044314,U002668,P000417,view,2024-05-15T18:30:34.062064
E00044315,U003471,P001912,view,2024-04-13T14:48:34.445310
E00044316,U002750,P000962,view,2025-09-22T16:29:37.473627
E00044317,U000616,P001393,view,2024-10-03T21:08:03.302654
E00044318,U002212,P000147,view,2025-06-30T23:16:24.142358
E00044319,U009918,P000787,view,2025-06-23T13:36:26.229007
E00044320,U008112,P001090,view,2024-03-18T09:47:32.015231
E00044321,U006452,P000712,view,2025-08-15T08:10:16.444435
E00044322,U004976,P000820,view,2024-09-08T19:38:50.157567
E00044323,U006954,P000303,cart,2024-10-26T14:39:07.410974
E00044324,U005964,P000679,wishlist,2024-06-05T05:52:51.094253
E00044325,U005533,P000927,view,2025-05-19T21:07:55.614447
E00044326,U000719,P000920,view,2024-04-10T08:48:58.509416
E00044327,U000088,P000451,view,2025-06-19T05:21:46.145275
E00044328,U005238,P000906,view,2025-01-27T22:10:24.896037
E00044329,U007951,P001320,view,2024-04-05T16:40:35.126887
E00044330,U009569,P000629,view,2025-10-16T13:16:16.470248
E00044331,U005713,P000530,view,2025-10-27T17:02:50.260309
E00044332,U009198,P001543,view,2024-07-19T07:36:14.509739
E00044333,U000397,P000104,view,2024-10-04T19:00:56.448151
E00044334,U008596,P000383,view,2025-05-23T19:24:01.107152
E00044335,U007817,P001331,cart,2025-09-06T19:00:29.006303
E00044336,U009725,P000634,cart,2024-09-25T21:09:21.783288
E00044337,U004982,P001851,cart,2024-09-23T23:31:35.714504
E00044338,U002555,P001665,view,2024-04-05T12:49:34.768153
E00044339,U008971,P001782,cart,2025-07-05T10:49:25.903041
E00044340,U003154,P000994,cart,2024-04-01T21:30:14.246013
E00044341,U001678,P000228,cart,2024-05-28T20:23:02.058595
E00044342,U004453,P000873,view,2024-01-26T10:17:00.155104
E00044343,U001499,P001109,view,2024-02-18T06:58:48.376514
E00044344,U003382,P000810,view,2024-07-31T04:15:30.458429
E00044345,U002455,P000825,view,2024-07-11T06:38:04.441833
E00044346,U005883,P001389,view,2024-11-03T08:14:19.420783
E00044347,U003565,P001346,view,2025-10-26T03:22:17.578995
E00044348,U007917,P001322,view,2024-07-24T23:36:26.338830
E00044349,U000476,P001994,view,2024-05-02T22:30:52.267597
E00044350,U002374,P001847,view,2025-08-30T07:55:23.432890
E00044351,U001933,P001896,view,2025-03-19T13:33:56.448735
E00044352,U007202,P000643,view,2024-04-12T15:04:25.912163
E00044353,U001974,P001570,view,2024-06-12T15:14:40.309071
E00044354,U009029,P000101,view,2025-08-16T21:45:42.580503
E00044355,U005557,P000238,view,2024-03-31T14:59:55.182100
E00044356,U001209,P000805,view,2024-01-04T12:37:42.553721
E00044357,U003913,P001745,cart,2025-03-25T14:50:26.416601
E00044358,U006322,P000399,view,2024-02-24T19:03:10.016536
E00044359,U000457,P000550,cart,2024-03-14T17:26:53.719214
E00044360,U008503,P000011,purchase,2025-02-10T21:46:13.299239
E00044361,U001133,P000047,wishlist,2025-09-24T09:12:32.207453
E00044362,U001388,P001081,cart,2025-03-14T21:50:03.125590
E00044363,U007238,P001302,purchase,2024-06-04T06:49:11.229642
E00044364,U008905,P001616,wishlist,2025-05-23T18:31:27.807358
E00044365,U003842,P001343,view,2024-05-03T01:40:05.634096
E00044366,U000931,P000306,view,2025-07-02T04:44:38.861244
E00044367,U005058,P001287,wishlist,2024-12-14T13:46:12.106687
E00044368,U008076,P001945,cart,2024-06-13T19:44:35.248216
E00044369,U003831,P000303,cart,2025-08-10T03:15:47.863060
E00044370,U008977,P000747,view,2024-08-27T08:04:10.325599
E00044371,U002798,P001048,view,2024-03-22T08:14:36.116341
E00044372,U003798,P000797,view,2025-09-07T14:12:49.913461
E00044373,U004727,P000219,view,2025-03-28T08:46:15.103420
E00044374,U006213,P001214,view,2025-06-23T04:32:20.353656
E00044375,U004754,P001556,cart,2025-06-26T08:14:50.099149
E00044376,U000395,P000686,view,2024-10-09T07:50:11.193396
E00044377,U007226,P001633,wishlist,2024-09-12T03:21:26.485964
E00044378,U000898,P001375,view,2024-07-27T11:16:29.746020
E00044379,U002532,P000079,view,2024-01-13T00:42:31.571887
E00044380,U005568,P000324,view,2025-02-10T06:17:39.419839
E00044381,U002113,P001342,view,2024-09-26T00:50:41.662783
E00044382,U001565,P000074,purchase,2025-10-23T19:48:00.976778
E00044383,U008279,P000606,wishlist,2024-12-05T17:02:28.658802
E00044384,U007517,P000122,cart,2025-10-28T17:42:39.313138
E00044385,U006047,P001305,view,2025-10-03T19:42:13.335241
E00044386,U008520,P001737,cart,2024-08-18T17:01:24.969775
E00044387,U003647,P000299,view,2024-02-21T22:06:37.742575
E00044388,U005593,P000674,wishlist,2024-12-26T05:26:40.514936
E00044389,U001172,P000123,view,2025-04-01T01:45:56.393687
E00044390,U009882,P001206,view,2024-03-29T17:14:33.028669
E00044391,U008056,P000573,cart,2024-04-05T05:20:09.678158
E00044392,U003714,P000137,view,2024-04-30T15:41:08.523101
E00044393,U007089,P000492,view,2025-03-28T09:09:43.413417
E00044394,U005555,P001394,view,2025-07-20T01:04:39.095737
E00044395,U001044,P000672,view,2025-03-09T08:07:46.367770
E00044396,U007249,P001744,view,2025-01-26T17:51:18.748124
E00044397,U001757,P001687,view,2024-05-19T09:09:48.613608
E00044398,U000647,P001103,cart,2025-02-26T14:42:52.400962
E00044399,U009737,P001532,cart,2024-01-25T22:20:08.100929
E00044400,U002126,P000664,view,2024-08-25T11:15:38.023523
E00044401,U004201,P001212,view,2025-07-05T21:55:24.928115
E00044402,U005937,P000459,view,2025-11-04T05:16:59.945195
E00044403,U001488,P001925,cart,2025-11-11T08:58:45.084261
E00044404,U005712,P000331,view,2024-08-23T07:23:15.235801
E00044405,U005397,P001117,view,2024-02-10T08:37:19.908953
E00044406,U001130,P000431,view,2024-08-05T05:55:43.295836
E00044407,U003163,P001954,purchase,2024-06-14T07:25:11.810230
E00044408,U003747,P000020,purchase,2025-01-28T00:53:02.796437
E00044409,U001914,P000055,view,2024-04-03T01:40:00.429385
E00044410,U006664,P001861,cart,2025-01-10T20:42:11.982857
E00044411,U008560,P001499,view,2024-11-30T13:51:38.758503
E00044412,U006358,P000563,view,2024-08-13T15:20:12.291096
E00044413,U009038,P001483,view,2025-03-03T14:52:02.209694
E00044414,U002872,P001148,view,2025-08-03T02:49:23.673968
E00044415,U006992,P001426,view,2024-05-08T06:50:44.064644
E00044416,U004464,P000466,view,2025-05-24T18:10:37.903341
E00044417,U002349,P000780,view,2024-06-01T13:51:02.568693
E00044418,U006583,P001875,view,2025-04-19T03:59:57.881315
E00044419,U004226,P000577,view,2025-05-27T00:42:09.588980
E00044420,U000141,P000018,view,2025-02-24T01:58:02.641301
E00044421,U004059,P001362,view,2024-07-01T11:08:49.456879
E00044422,U004897,P000997,cart,2024-03-17T02:12:00.302723
E00044423,U008754,P000523,wishlist,2025-07-16T08:53:15.208880
E00044424,U007317,P001688,cart,2024-05-02T14:15:13.656211
E00044425,U003008,P001717,view,2024-05-24T06:43:10.656337
E00044426,U008841,P000360,view,2025-07-30T04:49:55.701093
E00044427,U000593,P001863,view,2025-05-10T10:38:06.792074
E00044428,U006101,P000789,cart,2024-12-03T04:26:05.197335
E00044429,U006364,P001789,view,2024-09-09T21:38:06.083131
E00044430,U000764,P001537,view,2025-04-04T01:13:28.021289
E00044431,U005873,P000858,view,2025-09-15T06:17:15.556940
E00044432,U005736,P000148,view,2025-05-16T01:03:59.370338
E00044433,U007299,P001371,wishlist,2024-09-28T03:24:15.131431
E00044434,U003479,P000820,cart,2024-03-13T20:41:14.566057
E00044435,U005535,P000955,view,2024-07-29T12:21:17.474002
E00044436,U003927,P001695,wishlist,2024-08-29T16:56:59.908106
E00044437,U006494,P000344,view,2024-03-28T12:39:34.069373
E00044438,U007403,P000667,view,2025-03-09T18:25:48.427882
E00044439,U007671,P000600,cart,2024-06-09T11:35:38.303288
E00044440,U009899,P000515,cart,2025-09-11T02:08:38.136275
E00044441,U007626,P000877,view,2024-07-08T20:40:12.045330
E00044442,U006134,P001100,view,2024-04-16T00:52:47.399304
E00044443,U005480,P001207,view,2024-04-13T11:23:04.391551
E00044444,U004720,P001247,wishlist,2024-03-06T10:40:26.951595
E00044445,U004519,P001471,view,2025-06-02T20:36:50.688094
E00044446,U008383,P000199,view,2024-08-17T21:13:21.662985
E00044447,U007723,P000657,view,2025-11-08T15:44:16.520561
E00044448,U008501,P001674,view,2025-03-25T12:51:46.947796
E00044449,U002626,P001102,view,2025-07-27T09:09:03.475667
E00044450,U003283,P001391,view,2024-03-10T11:54:05.173593
E00044451,U003086,P000529,view,2025-08-30T21:33:59.614027
E00044452,U007432,P000099,wishlist,2025-03-13T23:21:35.123768
E00044453,U003191,P001013,cart,2025-08-22T22:49:13.588166
E00044454,U000345,P001056,cart,2025-05-14T03:53:59.922902
E00044455,U003641,P000222,view,2025-07-30T19:35:04.101718
E00044456,U003275,P000838,view,2025-08-05T12:17:56.018595
E00044457,U004303,P001389,view,2024-11-21T03:07:20.452976
E00044458,U003453,P001773,view,2024-09-12T05:29:29.586363
E00044459,U009841,P000013,view,2025-09-19T11:46:42.904927
E00044460,U004700,P000729,cart,2025-05-25T16:39:34.637292
E00044461,U001668,P000676,view,2024-12-02T19:58:21.151387
E00044462,U001887,P001992,view,2025-07-30T12:52:01.554409
E00044463,U003708,P001598,wishlist,2024-06-17T10:38:53.792198
E00044464,U001952,P000211,cart,2024-07-13T22:30:38.156161
E00044465,U008449,P001707,view,2024-04-30T20:25:26.132822
E00044466,U001328,P000401,view,2024-12-07T23:53:58.913922
E00044467,U000223,P001634,cart,2024-03-08T02:37:10.303564
E00044468,U008112,P000082,view,2025-02-26T08:23:46.434022
E00044469,U001703,P000148,wishlist,2024-08-14T01:06:52.786159
E00044470,U006398,P001595,cart,2025-03-02T11:25:06.185142
E00044471,U002747,P001223,view,2025-09-20T07:26:32.660846
E00044472,U009938,P001425,view,2024-12-25T00:49:14.296630
E00044473,U005318,P000147,cart,2025-03-18T02:34:04.598833
E00044474,U009565,P001783,purchase,2025-09-15T01:37:55.936241
E00044475,U007088,P001689,cart,2025-06-21T17:16:17.187766
E00044476,U006086,P001584,wishlist,2024-09-19T02:41:04.030919
E00044477,U005425,P001769,view,2025-07-12T12:25:18.727231
E00044478,U003703,P000324,view,2025-09-01T19:06:25.161844
E00044479,U005725,P001989,view,2024-05-12T06:40:11.931052
E00044480,U008774,P001180,view,2025-04-12T21:18:08.552413
E00044481,U007641,P001910,view,2025-11-01T11:35:28.556641
E00044482,U005587,P001829,wishlist,2024-05-05T03:31:55.679201
E00044483,U003259,P000382,view,2025-10-28T06:41:07.804227
E00044484,U002616,P000920,view,2025-01-08T16:58:36.191837
E00044485,U003351,P001215,view,2024-09-24T03:57:16.691984
E00044486,U000654,P001681,view,2025-01-20T00:01:24.320540
E00044487,U007613,P000192,view,2024-03-19T17:56:34.902032
E00044488,U000396,P001596,view,2024-03-08T14:25:04.395808
E00044489,U008421,P001630,view,2025-06-26T19:32:06.532894
E00044490,U002798,P001643,view,2024-06-01T03:41:53.113502
E00044491,U008753,P000073,view,2025-04-10T17:10:29.146857
E00044492,U005479,P000175,view,2025-09-30T14:13:58.183767
E00044493,U007682,P001789,cart,2024-10-26T19:56:30.409888
E00044494,U003850,P001514,view,2024-10-04T01:43:33.793776
E00044495,U006516,P001628,view,2024-01-08T19:14:49.723810
E00044496,U000010,P000695,view,2025-09-30T16:09:54.286160
E00044497,U006207,P000462,view,2024-11-05T06:11:16.536188
E00044498,U006013,P000935,view,2024-09-14T22:44:27.239444
E00044499,U004313,P001857,wishlist,2024-06-16T01:04:00.712610
E00044500,U003336,P000725,view,2024-08-23T22:11:45.472889
E00044501,U000322,P001661,view,2025-07-21T04:47:17.019767
E00044502,U004088,P000003,purchase,2024-05-26T08:44:02.465954
E00044503,U001390,P000033,view,2024-10-26T14:46:13.466670
E00044504,U003642,P001009,cart,2024-02-09T07:39:11.171631
E00044505,U000541,P001197,cart,2024-09-29T14:21:28.184029
E00044506,U004138,P001237,view,2024-11-22T18:59:30.365290
E00044507,U007710,P000907,cart,2024-06-05T20:30:18.675792
E00044508,U004512,P000758,purchase,2025-06-03T09:41:13.689855
E00044509,U002360,P001289,view,2024-12-17T18:58:02.319995
E00044510,U005935,P001446,view,2025-04-11T02:01:25.914226
E00044511,U006572,P001958,view,2025-05-05T04:22:16.160398
E00044512,U003450,P001954,view,2024-01-26T17:00:08.556906
E00044513,U003326,P000614,view,2025-07-31T15:56:20.217884
E00044514,U000306,P001993,view,2025-07-25T06:16:18.307313
E00044515,U005219,P001771,view,2024-01-17T23:30:22.822718
E00044516,U002009,P001711,view,2024-09-28T11:22:59.187156
E00044517,U003468,P001226,view,2024-10-28T16:11:44.065535
E00044518,U006137,P001392,view,2025-07-24T13:26:33.563693
E00044519,U001155,P001160,view,2024-06-28T09:51:20.181083
E00044520,U000872,P001158,view,2024-12-05T04:17:32.386997
E00044521,U006989,P001740,view,2024-11-21T09:36:51.076010
E00044522,U000584,P001417,view,2025-02-09T15:08:24.339666
E00044523,U005833,P001095,view,2024-07-24T13:23:35.573679
E00044524,U001535,P001071,view,2025-07-31T04:44:46.892278
E00044525,U007975,P001762,view,2025-06-29T09:15:48.341535
E00044526,U004794,P001593,view,2025-01-14T06:51:01.936022
E00044527,U007792,P001353,view,2025-01-05T07:53:53.759414
E00044528,U006497,P001271,view,2025-08-04T05:14:34.116200
E00044529,U009362,P001760,view,2024-02-22T05:07:31.096861
E00044530,U004471,P001196,view,2024-12-11T22:00:32.260806
E00044531,U009224,P001302,cart,2025-02-01T02:39:44.481248
E00044532,U008002,P001691,wishlist,2024-12-23T11:00:48.256641
E00044533,U007124,P001666,view,2025-08-10T08:29:50.675756
E00044534,U009395,P000834,view,2025-08-01T18:56:45.327777
E00044535,U008954,P000795,cart,2025-07-11T04:59:30.351817
E00044536,U003719,P000558,view,2025-01-14T18:30:05.342678
E00044537,U006079,P000028,view,2025-05-01T19:22:57.294251
E00044538,U002654,P001723,wishlist,2025-01-08T09:30:52.218351
E00044539,U004239,P000960,view,2024-03-26T09:13:57.103502
E00044540,U000891,P000312,view,2024-05-21T05:35:55.272979
E00044541,U008038,P001492,view,2024-03-07T14:07:05.228963
E00044542,U003690,P000272,view,2025-03-23T02:49:59.348889
E00044543,U003131,P000681,purchase,2025-01-14T04:11:22.094698
E00044544,U003970,P001969,cart,2024-07-30T17:36:06.612061
E00044545,U005905,P000203,purchase,2025-02-18T11:59:51.629910
E00044546,U008421,P000426,view,2024-09-26T11:26:22.122360
E00044547,U003482,P000226,view,2024-06-22T02:07:06.678900
E00044548,U008930,P001042,view,2025-08-07T16:39:59.470304
E00044549,U005221,P001045,wishlist,2025-05-31T21:21:04.578376
E00044550,U000132,P000313,cart,2025-10-24T00:02:43.989332
E00044551,U005570,P001377,view,2025-07-20T13:48:44.254040
E00044552,U006852,P001670,view,2025-08-13T23:56:16.157052
E00044553,U006431,P000031,view,2024-06-23T04:33:14.560517
E00044554,U005151,P000029,view,2025-05-21T01:25:39.701382
E00044555,U007933,P001214,view,2025-01-06T06:32:26.020229
E00044556,U009619,P000740,view,2024-08-08T16:59:06.593298
E00044557,U001786,P000375,wishlist,2025-10-13T04:28:33.772251
E00044558,U001705,P000414,view,2025-01-31T15:25:48.813929
